6,131,1.0241
7,191,1.0504
7,258,1.4205
7,117,0.9552
7,115,1.0077
7,217,1.0593
7,78,1.2173
7,203,1.2517
7,254,1.3808
7,182,1.2634
7,261,1.2060
7,197,1.0195
7,172,1.4165
7,13,0.9809
7,15,0.9537
7,19,1.3006
7,35,1.1099
7,106,1.2732
7,131,1.0412
8,191,1.0662
8,258,1.4045
8,117,0.9683
8,115,1.0234
8,217,1.0750
8,78,1.2304
8,203,1.2647
8,254,1.3833
8,182,1.2791
8,261,1.2218
8,197,1.0352
8,172,1.4005
8,13,0.9967
8,15,0.9694
8,19,1.2846
8,35,1.1130
8,106,1.2889
8,131,1.0569
9,9,1.4636
10,191,0.9341
10,258,1.3796
10,117,0.9053
10,115,0.8913
10,217,0.9879
10,78,1.1674
10,203,1.2017
10,254,1.3820
10,182,1.1471
10,261,1.0897
10,197,0.9031
10,172,1.3218
10,13,0.9095
10,15,0.8823
10,19,1.4278
10,35,1.1694
10,106,1.1569
10,131,0.9698
11,73,1.1127
12,191,1.2224
12,258,0.9930
12,117,1.2825
12,115,1.3202
12,217,1.4203
12,78,1.1896
12,203,1.1615
12,254,1.0324
12,182,1.2158
12,261,1.1896
12,197,1.2523
12,172,0.9938
12,13,1.4224
12,15,1.3951
12,19,0.9149
12,35,1.0156
12,106,1.2066
12,131,1.3759
13,191,1.1865
13,258,0.9518
13,117,1.2413
13,115,1.2979
13,217,1.3791
13,78,1.1484
13,203,1.1203
13,254,0.9912
13,182,1.1746
13,261,1.1484
13,197,1.2164
13,172,0.9526
13,13,1.4636
13,15,1.4363
13,19,0.8737
13,35,0.9744
13,106,1.1654
13,131,1.3347
14,191,1.1837
14,258,0.9401
14,117,1.2296
14,115,1.3018
14,217,1.3675
14,78,1.1368
14,203,1.1087
14,254,0.9795
14,182,1.1630
14,261,1.1367
14,197,1.2135
14,172,0.9410
14,13,1.4403
14,15,1.4408
14,19,0.8621
14,35,0.9628
14,106,1.1538
14,131,1.3230
15,191,1.1609
15,258,0.9245
15,117,1.2140
15,115,1.2791
15,217,1.3518
15,78,1.1211
15,203,1.0930
15,254,0.9639
15,182,1.1473
15,261,1.1211
15,197,1.1908
15,172,0.9253
15,13,1.4363
15,15,1.4636
15,19,0.8465
15,35,0.9471
15,106,1.1381
15,131,1.3074
16,258,1.2733
16,217,0.8622
16,78,1.0417
16,203,1.0760
16,254,1.2563
16,182,1.0465
16,261,0.9892
16,172,1.2652
16,19,1.3737
16,35,1.0437
16,106,1.0563
16,131,0.8441
17,191,0.8611
17,258,1.3008
17,217,0.8897
17,78,1.0692
17,203,1.1036
17,254,1.2838
17,182,1.0741
17,261,1.0167
17,172,1.2928
17,19,1.4012
17,35,1.0713
17,106,1.0839
17,131,0.8716
18,191,0.8864
18,258,1.3261
18,115,0.8436
18,217,0.8952
18,78,1.0721
18,203,1.1065
18,254,1.2864
18,182,1.0994
18,261,1.0420
18,197,0.8554
18,172,1.3181
18,19,1.4013
18,35,1.0714
18,106,1.1092
18,131,0.8771
19,191,0.8983
19,258,1.3438
19,117,0.8695
19,115,0.8555
19,217,0.9521
19,78,1.1316
19,203,1.1659
19,254,1.3462
19,182,1.1113
19,261,1.0539
19,197,0.8673
19,172,1.2860
19,13,0.8737
19,15,0.8465
19,19,1.4636
19,35,1.1336
19,106,1.1211
19,131,0.9340
20,73,0.9121
20,19,0.8685
21,258,1.1100
21,78,0.8743
21,203,0.9087
21,254,1.0889
21,182,0.8913
21,172,1.1152
21,19,1.2063
21,35,0.8764
21,106,0.9011
22,9,1.1795
23,191,1.0647
23,117,0.8737
23,115,1.0734
23,217,0.9759
23,182,0.8402
23,261,0.9177
23,197,1.1139
23,13,1.0497
23,15,1.0687
23,106,0.8582
23,131,0.9314
24,191,1.1724
24,258,0.9081
24,117,1.1976
24,115,1.2976
24,217,1.3355
24,78,1.1048
24,203,1.0767
24,254,0.9475
24,182,1.1310
24,261,1.1047
24,197,1.2023
24,172,0.9090
24,13,1.4093
24,15,1.4283
24,35,0.9308
24,106,1.1218
24,131,1.2910
25,191,1.1639
25,258,0.8983
25,117,1.1878
25,115,1.2880
25,217,1.3257
25,78,1.0949
25,203,1.0668
25,254,0.9377
25,182,1.1212
25,261,1.0949
25,197,1.1938
25,172,0.8992
25,13,1.4092
25,15,1.4365
25,35,0.9209
25,106,1.1119
25,131,1.2812
26,191,1.1908
26,258,0.9127
26,117,1.2022
26,115,1.3149
26,217,1.3400
26,78,1.1093
26,203,1.0812
26,254,0.9521
26,182,1.1355
26,261,1.1188
26,197,1.2207
26,172,0.9135
26,13,1.4072
26,15,1.4178
26,35,0.9353
26,106,1.1263
26,131,1.2956
27,191,1.2007
27,258,0.9335
27,117,1.2230
27,115,1.3204
27,217,1.3608
27,78,1.1301
27,203,1.1020
27,254,0.9729
27,182,1.1563
27,261,1.1301
27,197,1.2306
27,172,0.9343
27,13,1.4217
27,15,1.4223
27,19,0.8554
27,35,0.9561
27,106,1.1471
27,131,1.3164
28,191,1.2162
28,258,0.9142
28,117,1.2037
28,115,1.3402
28,217,1.3416
28,78,1.1109
28,203,1.0828
28,254,0.9536
28,182,1.1371
28,261,1.1441
28,197,1.2461
28,172,0.9151
28,13,1.3954
28,15,1.3959
28,35,0.9369
28,106,1.1279
28,131,1.2971
29,117,0.8714
29,248,1.2497
30,248,1.0362
31,258,1.0070
31,254,1.0094
31,172,1.0039
31,19,1.1268
31,35,0.8693
32,9,1.2275
33,191,0.8705
33,115,0.9431
33,217,0.8456
33,197,0.9196
33,13,0.9194
33,316,0.8671
33,15,0.9384
34,316,1.1215
35,191,0.8846
35,258,1.1530
35,117,1.0996
35,115,0.9136
35,217,1.0506
35,78,1.2486
35,203,1.2756
35,254,1.1928
35,182,1.1118
35,261,1.0033
35,197,0.8778
35,172,1.0829
35,13,0.9744
35,15,0.9471
35,19,1.1336
35,35,1.4636
35,106,1.0693
35,131,1.0853
36,191,0.8913
36,258,1.1893
36,117,1.0673
36,115,0.9140
36,217,1.0509
36,78,1.2565
36,203,1.2909
36,254,1.2290
36,182,1.1280
36,261,1.0173
36,197,0.8781
36,172,1.1191
36,13,0.9747
36,15,0.9475
36,19,1.1699
36,35,1.4274
36,106,1.0889
36,131,1.0680
37,191,0.9574
37,115,0.9661
37,217,0.8686
37,197,1.0065
37,13,0.9424
37,15,0.9614
38,191,0.9044
38,115,0.9131
38,197,0.9535
38,13,0.8894
38,15,0.9084
39,191,0.9131
39,115,0.9212
39,197,0.9622
39,13,0.8975
39,15,0.9165
40,248,0.9465
41,248,1.1709
42,258,1.2739
42,217,0.8822
42,78,1.0617
42,203,1.0960
42,254,1.2762
42,182,1.0414
42,261,0.9840
42,172,1.2177
42,19,1.3937
42,35,1.0637
42,106,1.0512
42,131,0.8641
43,258,1.1595
43,78,0.9473
43,203,0.9817
43,254,1.1619
43,182,0.9270
43,261,0.8696
43,172,1.1455
43,19,1.2793
43,35,0.9494
43,106,0.9368
44,191,1.0369
44,117,0.9466
44,115,1.1463
44,217,1.0488
44,182,0.9068
44,261,0.9430
44,197,1.0861
44,13,1.1226
44,15,1.1416
44,106,0.8976
44,131,1.0043
45,191,0.9813
45,117,0.8910
45,115,1.0907
45,217,0.9931
45,182,0.8511
45,261,0.8874
45,197,1.0304
45,13,1.0670
45,15,1.0859
45,106,0.8419
45,131,0.9487
46,191,0.9869
46,117,0.8966
46,115,1.0963
46,217,0.9988
46,182,0.8568
46,261,0.8930
46,197,1.0361
46,13,1.0726
46,15,1.0916
46,106,0.8475
46,131,0.9543
47,191,0.8687
47,258,1.2057
47,117,1.0214
47,115,0.8716
47,217,1.0061
47,78,1.2271
47,203,1.2614
47,254,1.2454
47,182,1.1054
47,261,0.9947
47,197,0.8377
47,172,1.1355
47,13,0.9299
47,15,0.9026
47,19,1.1863
47,35,1.3854
47,106,1.0664
47,131,1.0231
48,191,1.2329
48,258,0.8927
48,117,1.1287
48,115,1.3707
48,217,1.2665
48,78,1.0358
48,203,1.0077
48,254,0.8789
48,182,1.1246
48,261,1.1609
48,197,1.2628
48,172,0.8967
48,13,1.2995
48,15,1.2935
48,35,0.8618
48,106,1.1154
48,131,1.2221
49,191,1.1715
49,117,1.0812
49,115,1.2809
49,217,1.1834
49,78,0.9527
49,203,0.9246
49,182,1.0414
49,261,1.0776
49,197,1.2207
49,13,1.2572
49,15,1.2762
49,106,1.0322
49,131,1.1389
50,191,1.0917
50,258,1.3900
50,117,0.9915
50,115,1.0490
50,217,1.1006
50,78,1.2536
50,203,1.2880
50,254,1.3723
50,182,1.3047
50,261,1.2473
50,197,1.0608
50,172,1.3840
50,13,1.0222
50,15,0.9950
50,19,1.2702
50,35,1.1230
50,106,1.3145
50,131,1.0825
51,191,1.0771
51,258,1.4047
51,117,0.9970
51,115,1.0343
51,217,1.0859
51,78,1.2591
51,203,1.2935
51,254,1.3870
51,182,1.2900
51,261,1.2327
51,197,1.0461
51,172,1.3717
51,13,1.0076
51,15,0.9803
51,19,1.2848
51,35,1.1376
51,106,1.2999
51,131,1.0678
52,191,1.0554
52,258,1.4263
52,117,0.9848
52,115,1.0126
52,217,1.0674
52,78,1.2469
52,203,1.2812
52,254,1.4084
52,182,1.2684
52,261,1.2110
52,197,1.0244
52,172,1.3911
52,13,0.9890
52,15,0.9617
52,19,1.3065
52,35,1.1381
52,106,1.2782
52,131,1.0493
53,191,1.0500
53,258,1.3958
53,117,1.0105
53,115,1.0072
53,217,1.0931
53,78,1.2726
53,203,1.3069
53,254,1.4180
53,182,1.2629
53,261,1.2056
53,197,1.0190
53,172,1.3606
53,13,1.0147
53,15,0.9874
53,19,1.3005
53,35,1.1686
53,106,1.2728
53,131,1.0750
54,191,1.0636
54,258,1.3924
54,117,1.0187
54,115,1.0208
54,217,1.1013
54,78,1.2808
54,203,1.3152
54,254,1.3999
54,182,1.2766
54,261,1.2192
54,197,1.0326
54,172,1.3571
54,13,1.0230
54,15,0.9957
54,19,1.2824
54,35,1.1505
54,106,1.2864
54,131,1.0833
55,191,1.0819
55,258,1.3741
55,117,1.0370
55,115,1.0391
55,217,1.1196
55,78,1.2991
55,203,1.3335
55,254,1.3860
55,182,1.2949
55,261,1.2375
55,197,1.0509
55,172,1.3388
55,13,1.0413
55,15,1.0140
55,19,1.2686
55,35,1.1534
55,106,1.3047
55,131,1.1016
56,191,1.0498
56,258,1.3730
56,117,1.0341
56,115,1.0070
56,217,1.1167
56,78,1.2962
56,203,1.3306
56,254,1.4128
56,182,1.2628
56,261,1.2054
56,197,1.0188
56,172,1.3370
56,13,1.0384
56,15,1.0111
56,19,1.2953
56,35,1.1787
56,106,1.2726
56,131,1.0986
57,191,1.0286
57,258,1.3943
57,117,1.0142
57,115,0.9859
57,217,1.0968
57,78,1.2763
57,203,1.3106
57,254,1.4340
57,182,1.2416
57,261,1.1842
57,197,0.9976
57,172,1.3334
57,13,1.0184
57,15,0.9912
57,19,1.3165
57,35,1.1958
57,106,1.2514
57,131,1.0787
58,191,1.0325
58,258,1.3720
58,117,1.0388
58,115,1.0106
58,217,1.1214
58,78,1.3009
58,203,1.3353
58,254,1.4117
58,182,1.2455
58,261,1.1881
58,197,1.0015
58,172,1.3172
58,13,1.0431
58,15,1.0158
58,19,1.2943
58,35,1.1984
58,106,1.2553
58,131,1.1033
59,191,0.9887
59,258,1.3744
59,117,1.0056
59,115,0.9774
59,217,1.0882
59,78,1.2677
59,203,1.3021
59,254,1.4141
59,182,1.2112
59,261,1.1443
59,197,0.9577
59,172,1.3042
59,13,1.0099
59,15,0.9826
59,19,1.3215
59,35,1.2423
59,106,1.2114
59,131,1.0701
60,191,1.0030
60,258,1.3380
60,117,1.0341
60,115,1.0059
60,217,1.1167
60,78,1.2962
60,203,1.3306
60,254,1.3778
60,182,1.2398
60,261,1.1367
60,197,0.9721
60,172,1.2679
60,13,1.0384
60,15,1.0111
60,19,1.2851
60,35,1.2328
60,106,1.2039
60,131,1.0987
61,191,1.0229
61,258,1.3405
61,117,1.0540
61,115,1.0258
61,217,1.1366
61,78,1.3161
61,203,1.3505
61,254,1.3802
61,182,1.2596
61,261,1.1566
61,197,0.9919
61,172,1.2857
61,13,1.0583
61,15,1.0310
61,19,1.2731
61,35,1.2130
61,106,1.2238
61,131,1.1185
62,191,1.0330
62,258,1.3459
62,117,1.0641
62,115,1.0359
62,217,1.1467
62,78,1.3262
62,203,1.3606
62,254,1.3857
62,182,1.2698
62,261,1.1621
62,197,1.0021
62,172,1.2912
62,13,1.0684
62,15,1.0411
62,19,1.2682
62,35,1.1937
62,106,1.2307
62,131,1.1287
63,191,1.0538
63,258,1.3252
63,117,1.0849
63,115,1.0567
63,217,1.1675
63,78,1.3470
63,203,1.3814
63,254,1.3649
63,182,1.2905
63,261,1.1798
63,197,1.0228
63,172,1.2704
63,13,1.0892
63,15,1.0619
63,19,1.2475
63,35,1.2012
63,106,1.2514
63,131,1.1494
64,191,1.0697
64,258,1.3035
64,117,1.1008
64,115,1.0726
64,217,1.1834
64,78,1.3629
64,203,1.3973
64,254,1.3432
64,182,1.3064
64,261,1.1957
64,197,1.0387
64,172,1.2488
64,13,1.1051
64,15,1.0778
64,19,1.2262
64,35,1.2171
64,106,1.2674
64,131,1.1653
66,73,1.0544
67,117,1.1220
67,217,0.9209
67,78,0.9732
67,203,0.9604
67,182,0.8520
67,13,0.8996
67,15,0.8724
67,35,1.0646
67,248,0.9992
67,131,0.9861
68,258,0.8714
68,117,1.0355
68,217,0.9541
68,78,1.0301
68,203,1.0568
68,254,0.9111
68,182,0.9031
68,13,0.9000
68,15,0.8727
68,19,0.8520
68,35,1.1713
68,106,0.8606
68,131,1.0211
69,191,0.8947
69,258,1.0999
69,117,1.1634
69,115,0.9257
69,217,1.0820
69,78,1.2586
69,203,1.2853
69,254,1.1396
69,182,1.1218
69,261,1.0134
69,197,0.8878
69,172,1.0304
69,13,1.0279
69,15,1.0007
69,19,1.0805
69,35,1.3998
69,106,1.0793
69,131,1.1490
70,191,0.8673
70,258,1.0472
70,117,1.1877
70,115,0.9500
70,217,1.1063
70,78,1.2059
70,203,1.2326
70,254,1.0869
70,182,1.0691
70,261,0.9632
70,197,0.8971
70,172,0.9777
70,13,1.0522
70,15,1.0249
70,19,1.0278
70,35,1.3471
70,106,1.0266
70,131,1.1733
71,117,0.8579
71,78,0.8526
71,203,0.8793
71,254,0.8387
71,35,1.0475
71,248,0.9027
71,131,0.8436
72,248,1.0875
73,73,1.4636
74,191,1.0889
74,258,0.9424
74,117,1.3723
74,115,1.1867
74,217,1.3022
74,78,1.1761
74,203,1.1480
74,254,0.9818
74,182,1.1100
74,261,1.0595
74,197,1.1188
74,172,0.9129
74,13,1.2889
74,316,0.8730
74,15,1.2616
74,19,0.8644
74,35,1.0770
74,106,1.0928
74,131,1.3521
75,191,1.1262
75,258,0.9421
75,117,1.3720
75,115,1.2240
75,217,1.3395
75,78,1.1758
75,203,1.1477
75,254,0.9815
75,182,1.1469
75,261,1.0968
75,197,1.1561
75,172,0.9420
75,13,1.3262
75,316,0.8425
75,15,1.2989
75,19,0.8641
75,35,1.0767
75,106,1.1301
75,131,1.3895
76,191,1.0314
76,258,0.8577
76,117,1.3352
76,115,1.1566
76,217,1.2267
76,78,1.0913
76,203,1.0632
76,254,0.8971
76,182,1.0340
76,261,0.9960
76,197,1.0613
76,13,1.2684
76,316,0.9577
76,15,1.2873
76,35,0.9923
76,106,1.0172
76,131,1.2766
77,191,1.0085
77,258,0.8990
77,117,1.4151
77,115,1.1062
77,217,1.2218
77,78,1.1327
77,203,1.1046
77,254,0.9384
77,182,1.0520
77,261,0.9841
77,197,1.0384
77,172,0.8658
77,13,1.2085
77,316,0.8801
77,15,1.2074
77,35,1.0626
77,106,1.0209
77,131,1.2839
78,191,1.0586
78,258,1.2096
78,117,1.1812
78,115,1.0876
78,217,1.2246
78,78,1.4636
78,203,1.4292
78,254,1.2490
78,182,1.2858
78,261,1.1773
78,197,1.0518
78,172,1.1744
78,13,1.1484
78,15,1.1211
78,19,1.1316
78,35,1.2486
78,106,1.2433
78,131,1.2416
79,191,1.0409
79,258,1.2133
79,117,1.1634
79,115,1.0699
79,217,1.2068
79,78,1.4426
79,203,1.4329
79,254,1.2527
79,182,1.2680
79,261,1.1596
79,197,1.0340
79,172,1.1781
79,13,1.1307
79,15,1.1034
79,19,1.1353
79,35,1.2658
79,106,1.2255
79,131,1.2239
80,191,1.0419
80,258,1.2116
80,117,1.1645
80,115,1.0709
80,217,1.2079
80,78,1.4281
80,203,1.4313
80,254,1.2511
80,182,1.2691
80,261,1.1606
80,197,1.0351
80,172,1.1764
80,13,1.1317
80,15,1.1044
80,19,1.1350
80,35,1.2735
80,106,1.2265
80,131,1.2249
81,191,1.0323
81,115,0.8870
81,261,0.9083
81,197,0.9928
81,85,0.9241
82,191,1.1283
82,115,0.9831
82,217,0.8679
82,182,0.8976
82,261,1.0044
82,197,1.0888
82,13,0.8540
82,85,1.1226
82,106,0.9327
83,236,1.1757
84,191,0.9473
84,304,0.8583
84,197,0.9078
84,284,0.8707
84,89,1.1401
84,308,0.8392
84,85,1.4423
85,191,0.9524
85,304,0.8796
85,197,0.9129
85,284,0.8717
85,89,1.1412
85,308,0.8605
85,85,1.4636
86,304,1.0399
86,284,0.9759
86,89,1.2454
86,308,1.0208
86,85,1.3033
87,191,0.9519
87,197,0.9124
87,85,0.8671
88,191,0.9167
88,304,1.0232
88,197,0.8772
88,89,1.0321
88,308,0.9315
88,85,1.2663
89,304,0.8889
89,284,1.1941
89,89,1.4636
89,308,0.9549
89,85,1.1412
90,191,0.8867
90,197,0.8472
90,89,0.8979
90,85,1.0287
92,191,1.0292
92,304,0.8469
92,115,0.8840
92,261,0.9053
92,197,0.9898
92,89,1.0648
92,85,1.3867
93,191,1.2109
93,115,1.0656
93,217,0.9505
93,182,0.9802
93,261,1.0869
93,197,1.1714
93,13,0.9366
93,15,0.9110
93,89,0.8832
93,85,1.2051
93,106,1.0153
93,131,0.8859
94,191,1.1731
94,258,1.0489
94,117,1.2905
94,115,1.2496
94,217,1.4121
94,78,1.2601
94,203,1.2320
94,254,1.0883
94,182,1.2546
94,261,1.2011
94,197,1.2030
94,172,1.0497
94,13,1.3519
94,15,1.3246
94,19,0.9709
94,35,1.0861
94,106,1.2379
94,131,1.4263
95,191,1.1618
95,258,1.0789
95,117,1.2582
95,115,1.2275
95,217,1.3831
95,78,1.2935
95,203,1.2654
95,254,1.1183
95,182,1.2822
95,261,1.2285
95,197,1.1917
95,172,1.0798
95,13,1.3185
95,15,1.2912
95,19,1.0009
95,35,1.1195
95,106,1.2653
95,131,1.3930
96,191,0.9995
96,258,1.2369
96,117,1.0844
96,115,1.0024
96,217,1.1278
96,78,1.3490
96,203,1.3833
96,254,1.2766
96,182,1.2362
96,261,1.1255
96,197,0.9686
96,172,1.1667
96,13,1.0516
96,15,1.0243
96,19,1.2175
96,35,1.3271
96,106,1.1972
96,131,1.1448
97,191,0.9595
97,258,1.2395
97,117,1.0625
97,115,0.9624
97,217,1.0968
97,78,1.3178
97,203,1.3522
97,254,1.2792
97,182,1.1962
97,261,1.0855
97,197,0.9285
97,172,1.1693
97,13,1.0206
97,15,0.9933
97,19,1.2201
97,35,1.3662
97,106,1.1571
97,131,1.1138
98,191,1.1080
98,258,1.0989
98,117,1.2813
98,115,1.1738
98,217,1.3330
98,78,1.3326
98,203,1.3045
98,254,1.1383
98,182,1.2597
98,261,1.1846
98,197,1.1379
98,172,1.0789
98,13,1.2727
98,15,1.2454
98,19,1.0209
98,35,1.1586
98,106,1.2214
98,131,1.3726
99,191,1.0811
99,258,1.0986
99,117,1.3083
99,115,1.1468
99,217,1.3061
99,78,1.3323
99,203,1.3042
99,254,1.1380
99,182,1.2342
99,261,1.1576
99,197,1.1110
99,172,1.0655
99,13,1.2458
99,15,1.2185
99,19,1.0206
99,35,1.1583
99,106,1.1945
99,131,1.3514
100,191,1.0674
100,258,1.0808
100,117,1.3303
100,115,1.1501
100,217,1.3064
100,78,1.3144
100,203,1.2863
100,254,1.1202
100,182,1.2163
100,261,1.1372
100,197,1.0973
100,172,1.0476
100,13,1.2524
100,15,1.2251
100,19,1.0027
100,35,1.1754
100,106,1.1740
100,131,1.3735
101,191,1.2871
101,258,1.1476
101,117,1.1117
101,115,1.2898
101,217,1.2837
101,78,1.2236
101,203,1.2080
101,254,1.1339
101,182,1.3795
101,261,1.3578
101,197,1.2562
101,172,1.1516
101,13,1.2402
101,15,1.2129
101,19,1.0278
101,35,1.0496
101,106,1.3703
101,131,1.2407
102,191,1.2836
102,258,1.1284
102,117,1.1303
102,115,1.3084
102,217,1.3023
102,78,1.2043
102,203,1.1888
102,254,1.1146
102,182,1.3603
102,261,1.3385
102,197,1.2726
102,172,1.1323
102,13,1.2588
102,15,1.2315
102,19,1.0085
102,35,1.0303
102,106,1.3511
102,131,1.2593
103,191,1.2981
103,258,1.1277
103,117,1.1200
103,115,1.2981
103,217,1.2920
103,78,1.2036
103,203,1.1881
103,254,1.1139
103,182,1.3596
103,261,1.3526
103,197,1.2672
103,172,1.1317
103,13,1.2485
103,15,1.2212
103,19,1.0078
103,35,1.0296
103,106,1.3504
103,131,1.2490
104,191,1.2232
104,258,1.2483
104,117,1.0216
104,115,1.1683
104,217,1.2000
104,78,1.2056
104,203,1.2060
104,254,1.2346
104,182,1.3796
104,261,1.3884
104,197,1.1922
104,172,1.2523
104,13,1.1222
104,15,1.0949
104,19,1.1285
104,35,1.0316
104,106,1.4204
104,131,1.1574
105,191,1.2437
105,258,1.2380
105,117,1.0453
105,115,1.1889
105,217,1.2236
105,78,1.2237
105,203,1.2212
105,254,1.2242
105,182,1.4004
105,261,1.3968
105,197,1.2128
105,172,1.2420
105,13,1.1459
105,15,1.1186
105,19,1.1182
105,35,1.0497
105,106,1.4441
105,131,1.1811
106,191,1.2389
106,258,1.2409
106,117,1.0648
106,115,1.1981
106,217,1.2432
106,78,1.2433
106,203,1.2408
106,254,1.2271
106,182,1.4199
106,261,1.3920
106,197,1.2079
106,172,1.2449
106,13,1.1654
106,15,1.1381
106,19,1.1211
106,35,1.0693
106,106,1.4636
106,131,1.2006
107,191,1.2638
107,258,1.2179
107,117,1.0549
107,115,1.2089
107,217,1.2333
107,78,1.2184
107,203,1.2159
107,254,1.2041
107,182,1.3950
107,261,1.4169
107,197,1.2328
107,172,1.2219
107,13,1.1555
107,15,1.1282
107,19,1.0981
107,35,1.0444
107,106,1.4387
107,131,1.1907
108,191,1.2828
108,258,1.1989
108,117,1.0557
108,115,1.2280
108,217,1.2341
108,78,1.2050
108,203,1.1968
108,254,1.1851
108,182,1.3760
108,261,1.4359
108,197,1.2519
108,172,1.2029
108,13,1.1652
108,15,1.1379
108,19,1.0791
108,35,1.0310
108,106,1.4197
108,131,1.1915
109,191,1.2664
109,258,1.2057
109,117,1.0319
109,115,1.2115
109,217,1.2103
109,78,1.1931
109,203,1.1906
109,254,1.1919
109,182,1.3698
109,261,1.4316
109,197,1.2355
109,172,1.2097
109,13,1.1414
109,15,1.1141
109,19,1.0859
109,35,1.0191
109,106,1.4134
109,131,1.1677
110,191,1.2781
110,258,1.1941
110,117,1.0303
110,115,1.2232
110,217,1.2087
110,78,1.1815
110,203,1.1790
110,254,1.1803
110,182,1.3581
110,261,1.4432
110,197,1.2471
110,172,1.1981
110,13,1.1398
110,15,1.1125
110,19,1.0743
110,35,1.0075
110,106,1.4018
110,131,1.1662
111,191,1.4180
111,258,1.0637
111,117,1.0555
111,115,1.3298
111,217,1.2146
111,78,1.1042
111,203,1.0887
111,254,1.0499
111,182,1.2602
111,261,1.3440
111,197,1.3871
111,172,1.0677
111,13,1.2007
111,15,1.1751
111,19,0.9439
111,35,0.9302
111,85,0.9251
111,106,1.2845
111,131,1.1501
112,191,1.4197
112,258,1.0240
112,117,1.0199
112,115,1.2942
112,217,1.1790
112,78,1.0645
112,203,1.0490
112,254,1.0103
112,182,1.2205
112,261,1.3043
112,197,1.3705
112,172,1.0280
112,13,1.1651
112,15,1.1395
112,19,0.9042
112,35,0.8905
112,85,0.9620
112,106,1.2448
112,131,1.1145
113,191,1.4485
113,258,1.0332
113,117,1.0487
113,115,1.3230
113,217,1.2078
113,78,1.0737
113,203,1.0582
113,254,1.0195
113,182,1.2297
113,261,1.3135
113,197,1.3994
113,172,1.0372
113,13,1.1939
113,15,1.1683
113,19,0.9134
113,35,0.8997
113,85,0.9478
113,106,1.2540
113,131,1.1433
114,191,1.3330
114,258,0.9928
114,117,1.1410
114,115,1.4459
114,217,1.2836
114,78,1.1051
114,203,1.0770
114,254,0.9790
114,182,1.2247
114,261,1.2610
114,197,1.3629
114,172,0.9968
114,13,1.2998
114,15,1.2810
114,19,0.8730
114,35,0.9311
114,106,1.2155
114,131,1.2344
115,191,1.3156
115,258,0.9754
115,117,1.1390
115,115,1.4636
115,217,1.2769
115,78,1.0876
115,203,1.0595
115,254,0.9616
115,182,1.2073
115,261,1.2435
115,197,1.3455
115,172,0.9794
115,13,1.2979
115,15,1.2791
115,19,0.8555
115,35,0.9136
115,106,1.1981
115,131,1.2324
116,191,1.0620
116,258,1.0067
116,117,1.4044
116,115,1.1598
116,217,1.2833
116,78,1.2404
116,203,1.2123
116,254,1.0461
116,182,1.1423
116,261,1.0631
116,197,1.0919
116,172,0.9736
116,13,1.2620
116,15,1.2347
116,19,0.9287
116,35,1.1472
116,106,1.0999
116,131,1.3485
117,191,1.0413
117,258,0.9475
117,117,1.4636
117,115,1.1390
117,217,1.2626
117,78,1.1812
117,203,1.1531
